timestamp,open,high,low,close,volume,ema200,ema50,atr,rsi,adx_raw,dip,dim,adx,vol_sma,atr_sma
1700774000000,47574.5921663074,47766.75118197738,47419.84164617439,47615.17677047766,1097.9388365477607,49131.55091715802,48034.228342271796,292.20806409645036,44.24369626938149,23.396650487038652,11.970378438823973,22.23174293799612,24.01500722794559,558.171734416502,302.1073418767639
1700777600000,47615.17677047766,47653.94692647125,47464.03249330829,47492.61903238078,367.2283949935125,49115.24313720999,48012.98876149175,284.90137617262997,41.07925146893534,23.8684703647328,11.400419897563449,21.1731989797264,23.966161606874664,555.0536521854667,302.23526350942797
1700781200000,47492.61903238078,47825.34834079199,47474.92430963138,47624.32788691535,599.1486222692268,49100.408159595114,47997.74715856719,289.5815658146287,45.583627402455235,23.15143669069153,14.642822482004977,19.34307121618913,23.69458663481362,569.8188911198503,301.76329197553036
1700784800000,47624.32788691535,47697.42089090954,47345.15134402506,47348.46404131244,1097.2789317588938,49082.97587981121,47972.28507553759,294.05927874818974,38.87937777553002,23.05243555338217,13.389863158838537,20.840174991410578,23.480536274336473,588.3540163744723,301.4762280826211
1700788400000,47348.46404131244,47370.84283647633,47243.29949189793,47244.94178150521,794.196636724042,49064.686983310654,47943.76180910495,282.16528345034766,36.69811165855315,23.36405943999798,12.957546149616737,22.74563354660303,23.44171066289031,617.3199447232807,300.6905734561028
1700792000000,47244.94178150521,47803.415143971964,47195.99783725339,47750.328266679935,722.080438534536,49051.608787125275,47936.176179990245,305.3975708266497,51.11674319543357,21.996663953024726,21.23401594319879,19.51422712623409,22.960028426268448,631.8670844323815,300.38635943170755
1700795600000,47750.328266679935,48071.377297178806,47691.93544814734,47886.7065646052,379.6460453935298,49040.01772023453,47934.23619507319,310.6864478412793,54.15159792599265,21.69909786430129,25.542250427826456,17.811887392688423,22.539718238946065,628.8806711604711,300.16056627251197
1700799200000,47886.7065646052,48115.707888801946,47804.65834648546,48004.83753074366,453.6370155536489,49029.71741984158,47937.0048749034,310.7123831609367,56.66148932823927,21.567707261877022,24.734924535623723,16.538229157871925,22.215714579923052,630.569245481299,300.0770934831807
1700802800000,48004.83753074366,48335.10202770606,47866.62163163991,48218.17246866149,524.3549437948213,49021.64234570049,47948.031055050786,321.98152693988067,60.831616405172866,22.11141291708625,27.031326600400206,14.819444634329301,22.180947358977452,609.647983345116,300.18724595602305
1700806400000,48218.17246866149,48232.84383730483,48064.09795594728,48184.74885259812,608.467835493618,49013.31504726166,47957.314105934995,311.03612368399945,59.85979455308526,22.616282454066244,25.98380816888837,14.245161261977188,22.326059057340384,603.4343657431631,300.1266807055908
1700810000000,48184.74885259812,48297.81739560543,48181.87437030464,48258.483514372696,839.2259313036493,49005.80428574038,47969.124670971774,297.10090237091293,61.32757680220836,23.279386094331073,26.821598211963266,13.848079454495121,22.643834736337283,626.324698297354,299.8362460152737
1700813600000,48258.483514372696,48301.34698279229,48122.49790027471,48296.70332797668,573.1267830136103,48998.748554817364,47981.97089281511,288.6543438099603,62.10116433763567,23.551963836303845,25.634558537884278,14.704499390610106,22.94654443632614,631.9095367692029,299.10781282773434
1700817200000,48296.70332797668,48642.12563653544,48265.925504481376,48425.80016420489,309.57516383196946,48993.0475758063,47999.375962281374,294.907614398825,64.67180429174653,24.761981452451934,31.552668819368414,13.364652526099368,23.55169010836807,614.4219962986964,298.10150610634514
1700820800000,48425.80016420489,48633.4222289234,48416.2706109662,48475.67690094704,339.5107628851696,48987.89960889228,48018.05443046434,289.3536146529946,65.64145922654843,25.88556923887516,29.86128481303401,12.648238974451232,24.3296498185371,615.5421661295418,297.2592080349375
1700824400000,48475.67690094704,48615.91711520599,48431.03353949199,48597.25620289036,297.0449964491538,48984.01260982759,48040.76822546144,281.89146901449527,67.95065726251735,26.928900754839585,28.462352016355613,12.055697949094458,25.196066797304596,615.0446948463618,296.6351407523648
1700828000000,48597.25620289036,48914.634082803415,48583.95923547567,48811.98255286231,550.0604074695866,48982.30086796724,48071.0119245752,285.37599603687045,71.5832095403907,28.60961605786491,33.58339359995097,11.057887510679487,26.333916550824704,622.9874715652398,296.00319129293734
1700831600000,48811.98255286231,49203.31056912566,48756.09036813516,49050.99187864728,388.6059375322605,48982.98436061083,48109.4425110094,296.9362963907007,74.98224206386,30.69553493933497,36.91467007038695,9.868283948439196,27.787789346994796,571.0352649440805,295.97753163264497
1700835200000,49050.99187864728,49370.67171060144,48995.47192597796,49364.09668449414,1140.578534720295,48986.77652303754,48158.64463545979,302.526545550185,78.59440384420883,32.8880388039836,37.59601237710281,8.994080142797637,29.487872499324396,604.1772637010889,296.1963231631043
1700838800000,49364.09668449414,49583.97728015615,49030.49245940556,49074.4939044109,451.0271121763056,48987.649332802444,48194.56029306572,320.4521366359279,68.71226904699203,35.21150420843308,37.71230671860802,7.884467848832844,31.39574973569396,602.4599619661674,296.6832872206041
1700842400000,49074.4939044109,49145.32954914084,48845.86726960763,48870.24734098475,482.03931536836416,48986.48115377939,48221.05782435666,318.952861128591,62.72238483851144,36.3223207337612,35.183179446071414,11.490333927330624,33.037940068383044,600.7386322906978,297.1118106880391
1700846000000,48870.24734098475,48957.493073812766,48549.16634345471,48614.186461250574,249.58793188969145,48982.77672897811,48236.47463364662,325.3367089306958,56.11763115618647,35.922271402338396,32.02903346896624,16.974384627906304,33.99938384636816,558.3210870577943,297.29502866444113
1700849600000,48614.186461250574,49090.52233709273,48461.6339441581,48983.51386046011,545.9540349406223,48982.78406361972,48265.77028960009,347.0189720738337,62.28623562509129,35.84926395917459,30.621172804623644,14.777099770782593,34.61601055063697,567.2573690551496,298.08531040121113
1700853200000,48983.51386046011,49007.847805392375,48950.27305140338,48974.39665718901,376.0276982571484,48982.70060683932,48293.5595589173,326.34438506777366,62.0543340102128,35.781471333379635,30.235295061161487,14.590883718548183,35.00449747821786,556.1013228545457,298.39383166977575
1700856800000,48974.39665718901,49118.77311759634,48715.87365451166,48724.08877235092,758.6479157940638,48980.127354754855,48310.44305748333,331.8126049261241,55.900765760131534,34.661189259497775,27.612949119511836,18.371262029753545,34.890061405311165,539.1697720563044,298.6909167676504
1700860400000,48724.08877235092,48838.30916354184,48667.1120443277,48792.63384162646,423.8542800086575,48978.26174765905,48329.35249999875,320.34007023241065,57.15377378360056,33.41510524815901,26.558877931743915,18.757247790626074,34.39840935292712,520.652654220535,298.92137314232014
1700864000000,48792.63384162646,49054.09364661321,48772.98172465632,48921.17839359997,554.5018787942561,48977.69375408633,48352.56135857134,317.5380596413023,59.478999422879376,32.86478019322314,29.733397521271076,17.571138910830356,33.887199633025794,512.2737262335211,298.9893325208248
1700867600000,48921.17839359997,49065.19011514492,48835.5920245366,48903.231254742524,1100.4702164554078,48976.95283369485,48374.15625646041,311.2566332818036,58.99759171211014,32.38374748085463,28.42141528367546,16.645329624955828,33.386048915635406,548.3149347866149,298.9466189919919
1700871200000,48903.231254742524,49046.30876495433,48882.38922312258,48895.19966461365,540.5258287374404,48976.13936932589,48394.58933128995,300.7325553210858,58.76835513177669,31.937074247941013,27.314873159830448,15.997270469158677,32.903057359737275,552.6593754458047,298.60196511654556
1700874800000,48895.19966461365,49128.59077234164,48850.58132129218,49063.3283744114,1144.7703654727657,48977.00692161529,48420.81439180452,299.1094764445411,62.089122834673546,31.76681967953837,27.466372358863037,14.935214903907827,32.52431146633764,583.6801465297018,298.2706314637082
1700878400000,49063.3283744114,49305.7163070743,48814.47682821302,48972.86711056159,580.2073280721487,48976.965729465504,48442.46351803029,312.83304804573675,59.32077835364476,32.09686185742672,28.42991392387768,13.260024888577819,32.38182826336734,582.2671211586282,298.41098855354653
1700882000000,48972.86711056159,49172.57289847024,48876.169496248665,49130.02714229175,223.85567807098997,48978.48872859811,48469.42679741309,311.6595019154392,62.45294343518264,32.40332959403732,26.498611343128733,12.359244099839763,32.38899537359067,551.4986084969953,298.66890439562974
1700885600000,49130.02714229175,49245.863611211,48978.96680429692,49129.30663447364,638.6811452878358,48979.989404278465,48495.30443808213,308.46216655819944,62.42921106418444,32.890022577343096,26.55804824995496,11.595398911575227,32.55600444150814,554.7763266107065,298.8562097194463
1700889200000,49129.30663447364,49131.995218373086,49064.27551891295,49085.1137997077,1220.867434212145,48981.03541816334,48518.43421696941,291.26627605119467,60.9005634800174,33.34195177612703,26.116993058421315,11.402831640075428,32.81798688638111,600.3409401297154,298.80817700856676
1700892800000,49085.1137997077,49153.312224507485,48935.51632221409,49035.67832320358,340.55014644297745,48981.57912866125,48538.718299566826,286.0183922113518,59.15559767106907,32.9352393326622,24.696461517384055,13.99817663981122,32.85707103514147,600.3929093076058,298.6602889530807
1700896400000,49035.67832320358,49459.29991470019,48978.5604242253,49395.21562857349,486.29139067807927,48985.69491473003,48572.30643011611,299.9270420873186,66.64175180116337,33.46392408694161,29.156166248733037,12.395530625260262,33.05935538574152,609.8552290190521,299.09703083349115
1700900000000,49395.21562857349,49767.55008418197,49389.25259158147,49675.08671589069,523.468388852787,48992.554534642084,48615.55271583276,305.5249314096886,71.08453533793497,34.636070945381064,33.78410569610747,11.299244559110319,33.584927238954705,608.5256280882121,299.68746855228574
1700903600000,49675.08671589069,49854.07991715559,49585.56739388792,49814.73137861341,517.5859008409848,49000.7353987612,48662.57933005945,302.8811879709732,73.0156782502214,35.88953692954026,33.685417265075785,10.583738001597004,34.353130469149896,614.9746262536484,300.4192788458393
1700907200000,49814.73137861341,50078.165442833335,49682.991972049975,50024.64192167728,298.79980234619984,49010.92352336733,48715.993549338586,309.47349388614373,75.6484075116289,37.44252649938271,35.78505918864268,9.618408969142438,35.38292914589417,572.8856896349436,301.15006604846843
1700910800000,50024.64192167728,50508.612878011285,49851.04554136076,50439.69409620233,298.9553917313239,49025.14014598261,48783.589649215595,334.337339797885,79.83727838107471,39.46173410453487,39.954000281602305,8.267175005042757,36.7425307987744,565.2821036126945,302.1791282054551
1700914400000,50439.69409620233,50488.08267960776,50277.375764660006,50309.41049547944,412.08297320095824,49037.91895543034,48843.42576083379,325.5065951657328,75.44994844754277,41.336712595033305,38.1066415884044,7.884924479285348,38.273924730860706,561.7842865043242,303.2205507559199
1700918000000,50309.41049547944,50471.3475934804,50306.97503625334,50413.977593086536,1271.1351793059318,49051.61108117817,48905.01602876527,313.9970210272564,76.56317445323397,43.07776405049614,36.68176771486606,7.590093383784785,39.87520450407252,612.8616488751362,303.74485785396075
1700921600000,50413.977593086536,50803.11859407408,50410.17724526972,50759.48622710668,260.01566335913066,49068.60486372472,48977.740350268854,319.6359015827641,79.8193939570777,45.07434909652261,40.87477890521255,6.923607030323646,41.608252701555884,598.5647302960616,304.2324932767692
1700925200000,50759.48622710668,50984.4690781726,50733.74857336435,50882.18982165276,1034.2920369387948,49086.650485196646,49052.424643264305,314.7133732417277,80.8376271187574,47.101454210138286,42.66482113701491,6.529622626745422,43.439319871083356,631.477947230144,304.69109706851935
1700928800000,50882.18982165276,51026.75404014409,50833.87117542283,50962.03444617382,986.9933816450164,49105.311022121794,49127.31130220193,306.01119406169465,81.4920295598637,49.02278325955314,41.7309578379496,6.235643577743173,45.30047433390662,642.8952205226916,304.99095268388993
1700932400000,50962.03444617382,51108.4719341948,50694.43613171735,50716.88131357335,723.5491513060773,49121.34654740987,49189.647381079245,313.72723751996267,73.2235979915645,49.96053477902008,37.79712420675785,8.822450413164697,46.85382781561111,657.8799640875625,305.1346301267242
1700936000000,50716.88131357335,51099.55527815182,50609.01323023022,51053.66685186493,219.2542347503536,49140.57361511589,49262.74618385515,326.3568668343651,76.71839244234582,50.333318469740085,33.73910398554757,9.74486468735732,48.0136580336541,641.1175818853674,305.6978951159534
1700939600000,51053.66685186493,51142.03284561359,50953.90910403542,51019.14139187676,988.1960784921248,49159.26583180008,49331.62442730698,316.4830721732085,75.62864351293115,50.75152854366179,33.26528723488191,9.331111931590439,48.926281536990004,635.5038749872033,306.33045733330044
1700943200000,51019.14139187676,51452.45859723669,50956.5851217258,51314.44946182194,397.9017667187045,49180.71044503413,49409.38227179776,329.2966724116143,78.44848839492788,51.610767048533184,36.42075740225195,8.327446654621003,49.82111004083774,628.3726718862665,307.27913900729123
1700946800000,51314.44946182194,51439.32287566087,51259.4189464374,51413.255499078485,535.8116839690258,49202.92482368134,49487.9655356127,318.62576218388995,79.31102463016097,52.40863137448519,34.95189640645392,7.991598021643225,50.68361715205356,597.9247378110795,307.86216402721476
1700950400000,51413.255499078485,51530.52840100442,51353.78466942075,51408.14468488019,385.307166043053,49224.86730986242,49563.26667872123,308.49133142673156,79.13460076917104,53.27917007378408,35.633328829612324,7.664553672143173,51.54880145929707,588.1797297096248,308.2719854841381
1700954000000,51408.14468488019,51847.33868907287,51293.26811484298,51562.48442700986,1069.8568893890497,49248.127181674834,49641.667374732555,326.0327059126719,80.5422327546874,54.47772568319088,38.24867771550067,6.734168561214827,52.525109533928344,630.4797902755278,308.9484783204625
1700957600000,51562.48442700986,51674.45141647248,51360.52809115714,51489.99623872923,780.4133936892597,49270.4343364714,49714.15085959517,325.16775015571983,77.884640164502,55.59067017764005,35.61110458381828,6.269790101039137,53.546963081832246,637.566402695599,309.7538058001244
1700961200000,51489.99623872923,51524.64662690231,51391.76394057893,51396.45599846685,438.5204136115608,49291.58878086937,49780.123610139155,311.43310273912397,74.46987168445428,56.62411863677143,34.52577651320544,6.078704222826856,54.572681600145316,598.4490516655698,310.19083653861423
1700964800000,51396.45599846685,51540.11959909776,51296.82931652214,51411.8203766789,446.87829158065625,49312.68561266847,49844.111718630906,306.5657584417307,74.66634720674877,56.92056925107526,32.56866065062456,7.94606698402536,55.35531081712197,603.7654589224536,310.4409661324851
1700968400000,51411.8203766789,51454.63189277549,50950.42801788352,51100.50399694695,625.1108710567464,49330.47485032299,49893.38200405506,320.68276675960516,63.93052330427277,55.16732975610711,28.91100833588159,14.76938613563451,55.29265046345035,610.706432941387,311.2113157986702
1700972000000,51100.50399694695,51135.4297673788,50998.61006494364,51030.77357006538,1238.3739917804205,49347.39324554431,49937.985594879,307.5496907364306,61.787551318228815,53.539321653636684,27.992319264476922,14.300067546793626,54.7082075268458,646.4517130877687,311.25435819686584
1700975600000,51030.77357006538,51150.1648252308,50927.7452246622,51107.16066051169,319.3945795132568,49364.903369076324,49983.83559745283,301.46897001015714,63.24117562166651,51.64727147593847,26.51715193184963,15.225504823301025,53.68789550987669,636.5421470213822,311.0700086402434
1700979200000,51107.16066051169,51126.795645420185,51048.19210540614,51055.35223134755,218.6111182549208,49381.7237557656,50025.855857605566,285.5500107247206,61.53151444024821,49.890367739504406,25.995766651713215,14.92613805427858,52.4220529197526,632.5327128168183,310.56676119151905
1700982800000,51055.35223134755,51206.07272865567,50982.08822362599,51200.87814007494,240.3582900542912,49399.82479441544,50071.935162800444,281.1524746036462,64.43956380475575,48.51740129529914,26.53057035816892,14.076770858867821,51.12050237826812,629.6028577329666,309.7501801447944
1700986400000,51200.87814007494,51416.425246591374,51109.245372604695,51216.60517813816,373.24423794899633,49417.902211168905,50116.82418300977,283.0115745595772,64.74969883157155,47.857249461579016,29.782732786222514,12.985422082548276,50.03275140603842,627.6609209703686,309.1896891623059
1700990000000,51216.60517813816,51705.83273792946,51007.76770766009,51416.20720011009,269.79481407758686,49437.78584289966,50167.7803797588,312.6582499674194,68.50409820288607,47.91808837647417,31.644753257919284,10.91454641758061,49.327863729517006,577.5939027089513,309.50083611423605
1700993600000,51416.20720011009,51741.83435617014,51354.92980960383,51637.84376345759,726.7077815868281,49459.676966487306,50225.42992421758,317.96155686734,72.06229175807108,48.049274964867,29.703068148279243,9.965894530689404,48.90166747463367,600.9285086203361,310.08698037538363
1700997200000,51637.84376345759,51829.24689884427,51494.021731242094,51513.089971318426,308.7164365898614,49480.10893668463,50275.9263966529,319.19467191982835,67.44365656049513,48.352733104212575,29.430963326413963,9.218294631405278,48.71868935115998,564.6497286028896,310.5727215258037
1701000800000,51513.089971318426,51736.67170625344,51498.04808080407,51687.10351745618,382.4805012331127,49502.06908176693,50331.26667590009,313.4395971719385,70.30279481255481,48.63451566217632,27.830535768009657,8.717012610631238,48.6906314548321,534.4240845822943,311.0544411761826
1701004400000,51687.10351745618,52173.54851420719,51666.99361278468,52167.78663450384,725.327198003806,49528.59363453048,50403.28706643357,327.2335474755508,76.45419040540295,49.66902032359487,34.289440974860184,7.753165077824267,49.016761077753024,534.5129869171808,311.9612827454037
1701008000000,52167.78663450384,52507.59485165147,52103.91361230092,52388.89182109543,771.5024563652418,49557.05431300376,50481.15391955757,332.69409689519335,78.6453558079198,51.044241374558545,38.48948752481133,7.081203460630214,49.692587843354865,562.1253979979252,312.90764476257016
1701011600000,52388.89182109543,52830.21266685752,52358.62827457153,52715.57812755565,577.137925009679,49588.482410660996,50568.77839830259,342.6148322802505,81.39958928182786,52.63348167498134,41.431304108546264,6.3850062160785575,50.672885787230356,541.5724903238029,313.82121548036116
1701015200000,52715.57812755565,52748.454368586,52670.61473669203,52702.75045823705,410.9603771176424,49619.47015242792,50652.46357712355,323.7023179669448,80.95804938010791,54.10920481108822,40.71967200497172,6.275336112695371,51.818325461849646,542.2254208437497,314.24473092869636
1701018800000,52702.75045823705,53070.846142200186,52678.33479470799,53025.49271204879,682.0435841441786,49653.36092416545,50745.52354319905,328.61724864731997,83.39809733350812,55.74690769567625,44.253145347651724,5.739945419117834,53.12785287312518,549.5370158525075,314.40803316892413
1701022400000,53025.49271204879,53386.14759134741,52965.7527050638,53263.38680983371,550.5863711554491,49689.28157974424,50844.26327914551,335.17279419276935,84.93090165821276,57.47863018740321,47.00787560108437,5.2257024155404705,54.57811197788453,557.8009761081272,314.7324318302078
1701026000000,53263.38680983371,53400.95749116488,53188.86855045846,53203.87410916171,262.7882267357711,49724.25264968869,50936.79703718536,326.3810903723161,82.8696314047953,59.09589817839314,45.1500866522986,4.983147727519923,56.0840407113874,517.4475429754633,314.75331945904014
1701029600000,53203.87410916171,53205.43201391986,53059.63223561542,53169.25974430494,920.0254412971472,49758.53132724707,51024.344594327304,313.4824252246108,81.62871211029096,59.86074500055086,43.65014550855742,7.7623168903673205,57.34294214110856,524.4281453558576,314.0825885220557
1701033200000,53169.25974430494,53572.85689178177,53070.12050935931,53488.16075694993,1276.6950568018574,49795.64206784113,51120.964835998784,327.0005650244571,84.00508353277047,60.89276704317292,46.88254960883587,6.909893917543201,58.52621710846335,566.3368775153724,314.09571212118937
1701036800000,53488.16075694993,53620.46973629068,53196.1668913984,53360.36840741203,704.908544671317,49831.11198166771,51208.784583897344,333.9507278721586,79.5636510723924,61.88850266132753,43.646162265990974,6.282793783488923,59.64697895941808,579.2383901699055,314.13847458011
1701040400000,53360.36840741203,53585.61198794646,53124.56178967733,53222.73833837649,362.4156917543112,49864.85950760511,51287.76316250437,343.0292614719421,74.96660861505345,62.413770908465665,39.45595918295972,7.1706453317232155,60.569242942433945,566.1036312047838,314.5922584049007
1701044000000,53222.73833837649,53451.83259563556,52583.89994872542,52722.857195401775,1022.699373478446,49893.29729554339,51344.0413598729,380.5223604318136,61.14748453296936,60.40681873424158,33.02774390947226,16.151260230403288,60.51510153970316,555.319900289685,315.85194442071094
1701047600000,52722.857195401775,53171.34652243763,52584.42991355072,52927.3712818037,481.9545600261798,49923.48708645145,51406.13272936038,395.2648067500347,64.0659836652414,58.54322028674779,29.52475207732579,14.438223674801668,59.857807788718034,563.4478993153313,317.5321078900755
1701051200000,52927.3712818037,53131.66370601479,52851.47842282503,53046.32215013676,340.5957119846879,49954.560072159766,51470.45388311632,387.0448407814439,65.68074148461082,56.81273601407498,27.99809230820633,13.691654993576545,58.84278386383702,569.5471290018195,319.2583535992827
1701054800000,53046.32215013676,53073.42168371709,52970.92569125009,53067.16237092714,340.33753843338707,49985.531239311684,51533.06990224616,366.7199230446976,65.96927233340998,55.2058577608788,27.439142533279938,13.418316817789965,57.630475162850956,574.5460914207744,320.6105625312858
1701058400000,53067.16237092714,53076.99633360661,52629.71189737297,52728.57100808806,751.7946586078855,50012.82516735921,51579.95229855369,372.4745311296221,57.509610098817255,52.283627640057254,25.08555852517306,18.81074210252407,55.84819265525306,593.4736124537188,321.80339219296354
1701062000000,52728.57100808806,52903.75006695322,52636.73934748783,52764.54983831876,985.2503018115884,50040.205512343884,51626.407104034675,364.94140172503364,58.12412312191058,49.57012824215153,23.774562724942687,17.82767433981594,53.75550451755255,629.2463868404188,322.86903018915547
1701065600000,52764.54983831876,52858.62695711758,52468.375471650856,52566.62421100469,312.3165749985123,50065.34400685792,51663.27836313154,366.7492648494401,53.53706145119872,46.408779189484974,21.967555807522224,19.751743089009803,51.306596074863364,608.5268265110032,324.03477215498026
1701069200000,52566.62421100469,52773.46907629596,52556.086660390094,52676.6346308096,867.0127474591022,50091.32699814102,51703.01782460911,356.08020421061326,55.63289013253356,43.47324078343746,21.009633507905782,18.890444029294724,48.69547764438806,636.4416420544651,325.3310507181686
1701072800000,52676.6346308096,52708.61282422385,52397.06172866619,52556.36110201936,420.2373689801995,50115.85470066718,51736.48226686049,352.89955359254526,52.82727417582087,40.58495220042695,19.68477769757541,20.917964433852006,45.991969163067694,638.3294854418194,326.66867394579253
1701076400000,52556.36110201936,52611.610097461074,52530.042128827554,52552.43354223402,882.0702149869221,50140.09926625492,51768.480356090826,333.5187260954721,52.733750257581775,37.90296994477433,19.340901669004687,20.55254570036117,43.29563609030324,646.1666362909752,327.3405076259555
